// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B412BB
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.0.2
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	AccHR_X	AccHR_Y	AccHR_Z	Gyr_X	Gyr_Y	Gyr_Z	GyrHR_X	GyrHR_Y	GyrHR_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Roll	Pitch	Yaw	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
12957		9.914815	0.793119	2.633530	-0.457250	-0.383220	0.459218				0.185774	0.289013	-0.099293				-0.667480	0.102295	-0.709717	0.099190	0.007858	0.026199	0.999998	0.000929	0.001445	-0.000496	8.145191	-76.963141	84.281999	0.022475	0.224455	0.974225	-0.998739	-0.038716	0.031960	0.044892	-0.973715	0.223302
12958		9.828865	0.797587	2.628445	-0.450830	-0.369334	0.376116				0.160447	0.288355	-0.102591				-0.664795	0.095703	-0.716553	0.098330	0.007904	0.026149	0.999999	0.000802	0.001442	-0.000513	8.378602	-76.794669	84.118682	0.023408	0.227239	0.973558	-0.998655	-0.039739	0.033287	0.046253	-0.973028	0.226003
12959		9.683282	0.873790	2.595597	-0.519524	-0.346256	0.231052				0.147408	0.277368	-0.102673				-0.660645	0.102295	-0.714355	0.096873	0.008669	0.025828	0.999999	0.000737	0.001387	-0.000513	8.597465	-76.634028	83.972202	0.024275	0.229892	0.972913	-0.998569	-0.040807	0.034558	0.047647	-0.972360	0.228572
12960		9.584601	0.931929	2.675189	-0.563827	-0.422171	0.156942				0.140173	0.272662	-0.105336				-0.660400	0.097900	-0.714355	0.095887	0.009250	0.026628	0.999999	0.000701	0.001363	-0.000527	8.822275	-76.473931	83.805590	0.025237	0.232522	0.972264	-0.998489	-0.041620	0.035871	0.048806	-0.971700	0.231121
12961		9.475571	0.965841	2.712424	-0.586698	-0.459624	0.062585				0.128871	0.267624	-0.103780				-0.658203	0.097900	-0.721191	0.094797	0.009592	0.027004	0.999999	0.000644	0.001338	-0.000519	9.028157	-76.318455	83.661343	0.026114	0.235079	0.971625	-0.998407	-0.042498	0.037115	0.050017	-0.971047	0.233595
12962		9.377768	0.952422	2.773457	-0.560615	-0.516104	-0.016719				0.134422	0.263101	-0.108984				-0.660645	0.100098	-0.721436	0.093819	0.009455	0.027618	0.999999	0.000672	0.001316	-0.000545	9.253216	-76.163155	83.490887	0.027111	0.237616	0.970981	-0.998324	-0.043239	0.038456	0.051122	-0.970396	0.236046
12963		9.330569	0.961092	2.781251	-0.557837	-0.509681	-0.058327				0.111255	0.283550	-0.117736				-0.651367	0.095947	-0.725830	0.093351	0.009541	0.027686	0.999999	0.000556	0.001418	-0.000589	9.466781	-75.997121	83.328132	0.028113	0.240332	0.970284	-0.998243	-0.043907	0.039798	0.052167	-0.969697	0.238675
12964		9.304031	0.947236	2.855696	-0.527823	-0.561128	-0.064677				0.116402	0.273054	-0.126457				-0.655762	0.091309	-0.723389	0.093085	0.009397	0.028435	0.999999	0.000582	0.001365	-0.000632	9.708573	-75.834223	83.129563	0.029276	0.242971	0.969592	-0.998160	-0.044423	0.041270	0.053100	-0.969016	0.241223
12965		9.307020	0.860982	2.850405	-0.428464	-0.525574	-0.064517				0.102845	0.275418	-0.132918				-0.655762	0.091309	-0.732666	0.093115	0.008533	0.028380	0.999999	0.000514	0.001377	-0.000665	9.945092	-75.670982	82.937919	0.030428	0.245612	0.968891	-0.998074	-0.044965	0.042743	0.054064	-0.968325	0.243771
12966		9.274699	0.853053	2.865048	-0.406766	-0.521226	-0.090598				0.102389	0.268935	-0.138141				-0.655518	0.089111	-0.730225	0.092791	0.008452	0.028530	0.999999	0.000512	0.001345	-0.000691	10.196512	-75.508840	82.720856	0.031705	0.248214	0.968186	-0.997990	-0.045309	0.044297	0.054863	-0.967645	0.246279
12967		9.407967	0.766586	2.918510	-0.299048	-0.509726	0.049659				0.120414	0.281725	-0.136416				-0.655762	0.093506	-0.730469	0.094126	0.007584	0.029057	0.999999	0.000602	0.001409	-0.000682	10.438456	-75.341287	82.533727	0.032883	0.250915	0.967450	-0.997889	-0.046004	0.045849	0.056011	-0.966915	0.248873
12968		9.500453	0.746888	2.972650	-0.258143	-0.510043	0.153567				0.135391	0.290626	-0.139873				-0.653320	0.086914	-0.732422	0.095053	0.007382	0.029593	0.999998	0.000677	0.001453	-0.000699	10.693761	-75.166293	82.331884	0.034161	0.253725	0.966673	-0.997781	-0.046654	0.047506	0.057153	-0.966151	0.251568
12969		9.653432	0.619678	2.964590	-0.110403	-0.428284	0.295024				0.159330	0.306983	-0.145134				-0.651123	0.091553	-0.737305	0.096584	0.006103	0.029503	0.999998	0.000797	0.001535	-0.000726	10.956195	-74.983177	82.146322	0.035405	0.256672	0.965850	-0.997647	-0.047693	0.049245	0.058704	-0.965321	0.254380
12970		9.686781	0.484457	3.019219	0.045746	-0.433973	0.335887				0.190942	0.334630	-0.134532				-0.648682	0.084961	-0.741699	0.096921	0.004751	0.030035	0.999998	0.000955	0.001673	-0.000673	11.203715	-74.783588	81.985181	0.036595	0.259902	0.964941	-0.997502	-0.048883	0.050997	0.060423	-0.964397	0.257464
12971		9.689873	0.385131	3.060825	0.164238	-0.435126	0.345766				0.225452	0.335518	-0.128011				-0.639404	0.080566	-0.739258	0.096952	0.003755	0.030450	0.999998	0.001127	0.001678	-0.000640	11.446557	-74.585958	81.858872	0.037639	0.263114	0.964030	-0.997325	-0.050592	0.052748	0.062651	-0.963437	0.260506
12972		9.825352	0.332054	3.106551	0.242143	-0.406546	0.486556				0.271911	0.343789	-0.107084				-0.641602	0.078369	-0.736816	0.098308	0.003226	0.030901	0.999997	0.001360	0.001719	-0.000535	11.671214	-74.384052	81.769308	0.038537	0.266415	0.963088	-0.997129	-0.052622	0.054455	0.065187	-0.962421	0.263622
12973		9.734646	0.308927	3.122195	0.278380	-0.410133	0.403038				0.314619	0.343205	-0.076597				-0.635010	0.082764	-0.741699	0.097401	0.003003	0.031060	0.999997	0.001573	0.001716	-0.000383	11.850857	-74.187866	81.761480	0.039045	0.269672	0.962160	-0.996900	-0.055315	0.055959	0.068312	-0.961362	0.266676
12974		9.749486	0.294629	3.110661	0.307132	-0.359838	0.414314				0.367130	0.343656	-0.054788				-0.639404	0.076172	-0.743652	0.097549	0.002863	0.030944	0.999997	0.001836	0.001718	-0.000274	12.020587	-73.992097	81.785595	0.039401	0.272941	0.961224	-0.996640	-0.058389	0.057433	0.071800	-0.960257	0.269723
12975		9.670842	0.339649	3.109456	0.272507	-0.348589	0.341789				0.399787	0.349931	-0.030881				-0.632324	0.071777	-0.748291	0.096763	0.003320	0.030932	0.999996	0.001999	0.001750	-0.000154	12.153469	-73.797618	81.877214	0.039426	0.276232	0.960282	-0.996345	-0.062013	0.058745	0.075777	-0.959088	0.272777
12976		9.678967	0.382158	3.092038	0.241700	-0.298083	0.348108				0.434346	0.346872	-0.013313				-0.636719	0.067383	-0.752686	0.096843	0.003748	0.030761	0.999996	0.002172	0.001734	-0.000067	12.278476	-73.605129	81.988107	0.039340	0.279501	0.959339	-0.996023	-0.065834	0.060025	0.079935	-0.957886	0.275799
12977		9.834302	0.453328	3.087688	0.188552	-0.220791	0.500819				0.461513	0.359868	-0.008591				-0.632080	0.062988	-0.754883	0.098399	0.004458	0.030710	0.999996	0.002308	0.001799	-0.000043	12.399775	-73.407932	82.128871	0.039106	0.282865	0.958362	-0.995654	-0.070101	0.061318	0.084527	-0.956595	0.278895
12978		9.684212	0.480933	3.108147	0.169336	-0.250681	0.364945				0.493230	0.340292	0.000406				-0.634277	0.062988	-0.754883	0.096895	0.004733	0.030928	0.999996	0.002466	0.001701	0.000002	12.535659	-73.220984	82.263870	0.038860	0.286054	0.957425	-0.995250	-0.074513	0.062657	0.089264	-0.955312	0.281799
12979		9.629135	0.549110	3.112918	0.112552	-0.244090	0.318436				0.513010	0.335115	-0.003944				-0.636475	0.062988	-0.759521	0.096343	0.005410	0.030982	0.999995	0.002565	0.001676	-0.000020	12.688204	-73.038400	82.403094	0.038568	0.289170	0.956500	-0.994791	-0.079272	0.064077	0.094353	-0.953990	0.284607
12980		9.491559	0.563243	3.077963	0.103930	-0.220532	0.178372				0.519656	0.325629	-0.014887				-0.627197	0.054199	-0.752197	0.094966	0.005546	0.030640	0.999995	0.002598	0.001628	-0.000074	12.873000	-72.857950	82.503047	0.038456	0.292222	0.955577	-0.994310	-0.083880	0.065666	0.099342	-0.952665	0.287334
12981		9.523388	0.616866	3.104133	0.069786	-0.211459	0.220328				0.528763	0.305269	-0.031665				-0.625000	0.058594	-0.759277	0.095282	0.006072	0.030912	0.999995	0.002644	0.001526	-0.000158	13.095975	-72.688727	82.578249	0.038437	0.295070	0.954702	-0.993774	-0.088694	0.067423	0.104571	-0.951350	0.289824
12982		9.451348	0.693084	3.073336	0.005528	-0.182636	0.148250				0.531270	0.289013	-0.050029				-0.627197	0.056396	-0.759277	0.094559	0.006826	0.030615	0.999995	0.002656	0.001445	-0.000250	13.363034	-72.524363	82.599174	0.038682	0.297799	0.953845	-0.993217	-0.093294	0.069405	0.109657	-0.950059	0.292170
12983		9.438610	0.787789	3.107801	-0.065677	-0.202537	0.153303				0.549155	0.274572	-0.073173				-0.626953	0.052002	-0.761475	0.094432	0.007758	0.030970	0.999995	0.002746	0.001373	-0.000366	13.680203	-72.366896	82.587971	0.039078	0.300389	0.953016	-0.992588	-0.098163	0.071641	0.115071	-0.948752	0.294327
12984		9.318687	0.861731	3.202939	-0.109937	-0.312243	0.073144				0.552181	0.253046	-0.098466				-0.626709	0.040771	-0.760986	0.093232	0.008483	0.031935	0.999995	0.002761	0.001265	-0.000492	14.053973	-72.216014	82.519511	0.039763	0.302830	0.952215	-0.991915	-0.102972	0.074169	0.120512	-0.947465	0.296287
12985		9.267729	0.940189	3.252690	-0.158637	-0.361412	0.046261				0.548575	0.234228	-0.118294				-0.615479	0.043213	-0.758789	0.092721	0.009258	0.032444	0.999995	0.002743	0.001171	-0.000591	14.459801	-72.074554	82.414793	0.040627	0.305086	0.951458	-0.991211	-0.107682	0.076853	0.125901	-0.946217	0.298030
12986		9.314963	1.073847	3.306467	-0.255319	-0.392903	0.118815				0.537855	0.205625	-0.129001				-0.619629	0.034424	-0.762939	0.093190	0.010590	0.032997	0.999996	0.002689	0.001028	-0.000645	14.891083	-71.945252	82.277126	0.041648	0.307114	0.950761	-0.990484	-0.112244	0.079645	0.131177	-0.945030	0.299517
12987		9.228187	1.132665	3.430580	-0.273495	-0.527254	0.079652				0.503786	0.175264	-0.131731				-0.617432	0.034424	-0.765381	0.092319	0.011180	0.034253	0.999996	0.002519	0.000876	-0.000659	15.312997	-71.833944	82.128334	0.042699	0.308834	0.950157	-0.989775	-0.116472	0.082336	0.136095	-0.943957	0.300703
12988		9.052045	1.279111	3.533591	-0.384559	-0.682671	-0.042943				0.477615	0.144059	-0.128685				-0.617188	0.027588	-0.765137	0.090554	0.012649	0.035301	0.999997	0.002388	0.000720	-0.000643	15.730447	-71.738065	81.968715	0.043781	0.310288	0.949634	-0.989077	-0.120451	0.084956	0.140745	-0.942981	0.301626
12989		8.909743	1.332241	3.542980	-0.414994	-0.731937	-0.168878				0.458238	0.121108	-0.139209				-0.612549	0.025635	-0.760498	0.089128	0.013179	0.035406	0.999997	0.002291	0.000606	-0.000696	16.157927	-71.654748	81.786406	0.044965	0.311514	0.949177	-0.988382	-0.124213	0.087588	0.145185	-0.942088	0.302309
12990		8.768037	1.384977	3.549901	-0.445152	-0.780884	-0.294787				0.438260	0.098305	-0.142851				-0.612061	0.014404	-0.767090	0.087708	0.013709	0.035486	0.999997	0.002191	0.000492	-0.000714	16.592771	-71.580985	81.584536	0.046241	0.312562	0.948771	-0.987692	-0.127765	0.090229	0.149422	-0.941266	0.302807
12991		8.662407	1.443778	3.513692	-0.487118	-0.781422	-0.398875				0.415037	0.077665	-0.141444				-0.612305	0.023193	-0.762695	0.086648	0.014304	0.035133	0.999998	0.002075	0.000388	-0.000707	17.015510	-71.520276	81.380978	0.047502	0.313389	0.948436	-0.987020	-0.131104	0.092755	0.153412	-0.940531	0.303094
12992		8.575369	1.498497	3.504693	-0.521090	-0.803544	-0.477375				0.386796	0.048102	-0.136378				-0.612061	0.014404	-0.764648	0.085772	0.014859	0.035055	0.999998	0.001934	0.000241	-0.000682	17.431183	-71.474134	81.168082	0.048784	0.313965	0.948180	-0.986375	-0.134184	0.095180	0.157113	-0.939905	0.303142
12993		8.550611	1.409081	3.405457	-0.425997	-0.705316	-0.538173				0.356654	0.010863	-0.126834				-0.614258	0.014404	-0.767090	0.085517	0.013976	0.034075	0.999998	0.001783	0.000054	-0.000634	17.827641	-71.451515	80.956856	0.049999	0.314153	0.948055	-0.985770	-0.137013	0.097390	0.160491	-0.939434	0.302832
12994		8.629498	1.299379	3.302444	-0.308304	-0.570491	-0.504508				0.324937	-0.022093	-0.118213				-0.616455	0.012207	-0.769287	0.086299	0.012889	0.033055	0.999998	0.001625	-0.000110	-0.000591	18.213020	-71.445885	80.738461	0.051212	0.314052	0.948024	-0.985206	-0.139565	0.099454	0.163544	-0.939092	0.302259
12995		8.731752	1.212531	3.206625	-0.213078	-0.440693	-0.444843				0.296475	-0.048161	-0.107105				-0.611572	0.005615	-0.766602	0.087316	0.012031	0.032105	0.999999	0.001482	-0.000241	-0.000536	18.573791	-71.458031	80.528496	0.052329	0.313664	0.948091	-0.984687	-0.141889	0.101291	0.166295	-0.938873	0.301436
12996		8.801287	1.129230	3.109410	-0.124978	-0.322732	-0.416601				0.272637	-0.086959	-0.092738				-0.613770	-0.000977	-0.766357	0.088005	0.011209	0.031148	0.999999	0.001363	-0.000435	-0.000464	18.923721	-71.491395	80.315905	0.053400	0.312924	0.948276	-0.984204	-0.144028	0.102951	0.168794	-0.938794	0.300289
12997		8.947281	1.074066	3.006258	-0.063169	-0.183035	-0.314924				0.262716	-0.124862	-0.084364				-0.613770	0.003418	-0.773438	0.089459	0.010663	0.030132	0.999999	0.001314	-0.000624	-0.000422	19.272550	-71.548508	80.098220	0.054426	0.311787	0.948592	-0.983738	-0.146108	0.104465	0.171167	-0.938851	0.298765
12998		8.985933	1.095575	2.949594	-0.074998	-0.134848	-0.293048				0.251068	-0.159535	-0.080040				-0.620605	0.001221	-0.759521	0.089840	0.010883	0.029581	0.999999	0.001255	-0.000798	-0.000400	19.633647	-71.622674	79.860959	0.055500	0.310350	0.949001	-0.983285	-0.148086	0.105933	0.173411	-0.939017	0.296944
12999		9.076791	1.118591	2.818263	-0.098831	-0.004277	-0.243353				0.243779	-0.194136	-0.079853				-0.618408	0.003418	-0.761963	0.090745	0.011115	0.028284	0.999999	0.001219	-0.000971	-0.000399	20.008881	-71.717128	79.604217	0.056608	0.308559	0.949519	-0.982841	-0.150005	0.107340	0.175553	-0.939303	0.294773
13000		9.054619	1.179767	2.795497	-0.147480	-0.018968	-0.264357				0.228547	-0.218918	-0.077949				-0.620361	-0.005371	-0.761475	0.090520	0.011730	0.028067	0.999999	0.001143	-0.001095	-0.000390	20.394710	-71.822664	79.327574	0.057773	0.306563	0.950096	-0.982417	-0.151783	0.108713	0.177535	-0.939671	0.292404
13001		8.923164	1.203161	2.815723	-0.158876	-0.104671	-0.380695				0.210526	-0.249155	-0.063585				-0.615723	-0.003174	-0.759277	0.089200	0.011974	0.028281	0.999999	0.001053	-0.001246	-0.000318	20.765004	-71.948829	79.056303	0.058826	0.304231	0.950780	-0.982032	-0.153443	0.109859	0.179313	-0.940159	0.289738
13002		8.854905	1.274280	2.879287	-0.206823	-0.221364	-0.419521				0.179984	-0.279785	-0.053589				-0.624512	-0.009766	-0.752197	0.088512	0.012693	0.028928	0.999999	0.000900	-0.001399	-0.000268	21.129396	-72.090798	78.773328	0.059869	0.301625	0.951545	-0.981701	-0.154843	0.110850	0.180775	-0.940769	0.286835
13003		8.759193	1.399845	2.839066	-0.330213	-0.259981	-0.508570				0.155727	-0.307916	-0.042071				-0.624756	-0.007568	-0.752197	0.087551	0.013958	0.028536	0.999998	0.000779	-0.001540	-0.000210	21.479974	-72.251731	78.490223	0.060825	0.298705	0.952405	-0.981420	-0.156058	0.111623	0.181973	-0.941499	0.283663
13004		8.765542	1.495281	2.834420	-0.412133	-0.298626	-0.493599				0.134480	-0.329598	-0.039933				-0.624756	-0.005371	-0.752197	0.087612	0.014916	0.028499	0.999998	0.000672	-0.001648	-0.000200	21.839246	-72.422015	78.185752	0.061832	0.295606	0.953307	-0.981176	-0.157076	0.112346	0.182952	-0.942308	0.280329
13005		8.726996	1.638608	2.797024	-0.550338	-0.329773	-0.525217				0.121838	-0.357428	-0.039096				-0.629150	-0.009766	-0.752197	0.087223	0.016352	0.028136	0.999998	0.000609	-0.001787	-0.000195	22.211227	-72.608783	77.860391	0.062856	0.292211	0.954286	-0.980956	-0.157985	0.112989	0.183779	-0.943215	0.276716
13006		8.729898	1.816916	2.753348	-0.721754	-0.350604	-0.514878				0.102795	-0.385916	-0.028331				-0.628906	-0.012207	-0.745117	0.087248	0.018143	0.027711	0.999998	0.000514	-0.001930	-0.000142	22.585838	-72.810221	77.521455	0.063858	0.288556	0.955331	-0.980774	-0.158741	0.113506	0.184404	-0.944212	0.272871
13007		8.869290	1.948229	2.782505	-0.825951	-0.396633	-0.359509				0.099653	-0.411129	-0.018212				-0.631348	-0.007568	-0.747559	0.088637	0.019460	0.028017	0.999998	0.000498	-0.002056	-0.000091	22.963701	-73.028696	77.177356	0.064781	0.284613	0.956451	-0.980606	-0.159505	0.113881	0.184971	-0.945279	0.268761
13008		8.989427	1.988139	2.695117	-0.863751	-0.326277	-0.264207				0.087156	-0.426344	-0.004409				-0.637939	-0.016602	-0.742676	0.089837	0.019868	0.027151	0.999998	0.000436	-0.002132	-0.000022	23.335403	-73.255470	76.832879	0.065628	0.280531	0.957599	-0.980468	-0.160186	0.114122	0.185408	-0.946384	0.264538
13009		9.091437	1.992909	2.698730	-0.852851	-0.344118	-0.165764				0.062504	-0.443933	0.004000				-0.638184	-0.010010	-0.738281	0.090854	0.019922	0.027195	0.999997	0.000313	-0.002220	0.000020	23.697023	-73.494931	76.484348	0.066397	0.276232	0.958795	-0.980383	-0.160663	0.114180	0.185583	-0.947567	0.260146
13010		9.202650	1.949727	2.672572	-0.800944	-0.325585	-0.071786				0.029000	-0.463211	0.016432				-0.644531	-0.016602	-0.742676	0.091963	0.019501	0.026942	0.999997	0.000145	-0.002316	0.000082	24.047317	-73.744563	76.128311	0.067110	0.271756	0.960023	-0.980365	-0.160851	0.114065	0.185419	-0.948828	0.255626
13011		9.340508	1.944710	2.670008	-0.782620	-0.331411	0.058149				-0.032661	-0.490324	0.028482				-0.647217	-0.007813	-0.733643	0.093336	0.019465	0.026926	0.999997	-0.000163	-0.002452	0.000142	24.368866	-74.012797	75.765632	0.067723	0.266967	0.961323	-0.980473	-0.160491	0.113642	0.184622	-0.950248	0.250885
13012		9.363285	1.882149	2.636868	-0.723315	-0.332348	0.063184				-0.092848	-0.517642	0.038667				-0.644775	-0.014404	-0.735596	0.093561	0.018852	0.026602	0.999997	-0.000464	-0.002588	0.000193	24.676300	-74.294920	75.382530	0.068311	0.261924	0.962668	-0.980696	-0.159578	0.113009	0.183220	-0.951804	0.245967
13013		9.443745	1.825537	2.647967	-0.660288	-0.362873	0.135216				-0.162857	-0.525141	0.041196				-0.647217	-0.005615	-0.733643	0.094364	0.018297	0.026713	0.999996	-0.000814	-0.002626	0.000206	24.952972	-74.583237	74.990005	0.068849	0.256768	0.964018	-0.981049	-0.158006	0.112150	0.181117	-0.953470	0.241023
13014		9.336557	1.785359	2.683819	-0.622923	-0.467993	0.033857				-0.227618	-0.537888	0.027309				-0.651611	-0.012207	-0.726563	0.093291	0.017897	0.027069	0.999996	-0.001138	-0.002689	0.000137	25.247791	-74.872016	74.540994	0.069563	0.251534	0.965345	-0.981501	-0.155770	0.111315	0.178371	-0.955231	0.236045
13015		9.248211	1.755114	2.708937	-0.597104	-0.558759	-0.051579				-0.308283	-0.542560	0.007419				-0.656250	-0.007813	-0.721924	0.092408	0.017597	0.027313	0.999995	-0.001541	-0.002713	0.000037	25.548691	-75.159962	74.038210	0.070432	0.246247	0.966645	-0.982078	-0.152713	0.110459	0.174819	-0.957101	0.231078
13016		9.332379	1.723203	2.698515	-0.563677	-0.571713	0.020925				-0.352939	-0.552032	-0.011655				-0.660645	-0.010010	-0.719482	0.093250	0.017274	0.027212	0.999995	-0.001765	-0.002760	-0.000058	25.891420	-75.445031	73.466623	0.071516	0.240918	0.967907	-0.982703	-0.149169	0.109738	0.170820	-0.959014	0.226083
13017		9.252408	1.812531	2.598091	-0.676209	-0.556631	-0.072302				-0.393577	-0.560666	-0.026717				-0.667725	-0.001221	-0.719971	0.092453	0.018164	0.026204	0.999994	-0.001968	-0.002803	-0.000134	26.262993	-75.732138	72.841729	0.072707	0.235487	0.969154	-0.983374	-0.145198	0.109055	0.166400	-0.960970	0.221014
13018		9.264147	1.817406	2.513031	-0.695298	-0.520362	-0.081895				-0.434487	-0.565219	-0.044695				-0.665527	-0.001221	-0.717529	0.092574	0.018208	0.025352	0.999994	-0.002172	-0.002826	-0.000223	26.677767	-76.013579	72.149108	0.074088	0.230056	0.970353	-0.984076	-0.140779	0.108513	0.161570	-0.962941	0.215963
13019		9.193999	1.790677	2.377772	-0.696393	-0.450453	-0.184506				-0.462035	-0.586345	-0.058853				-0.663330	-0.001221	-0.715332	0.091875	0.017935	0.024006	0.999993	-0.002310	-0.002932	-0.000294	27.146672	-76.303176	71.385137	0.075583	0.224397	0.971562	-0.984792	-0.136062	0.108038	0.156436	-0.964952	0.210700
13020		9.248116	1.694135	2.359910	-0.599744	-0.456723	-0.148401				-0.475989	-0.595918	-0.055606				-0.674561	0.000977	-0.710693	0.092415	0.016972	0.023834	0.999993	-0.002380	-0.002980	-0.000278	27.642696	-76.594562	70.586174	0.077061	0.218658	0.972754	-0.985503	-0.131205	0.107564	0.151150	-0.966940	0.205378
13021		9.359109	1.616426	2.342253	-0.518243	-0.455982	-0.054860				-0.486312	-0.604975	-0.043101				-0.674561	0.003174	-0.713135	0.093523	0.016201	0.023666	0.999992	-0.002432	-0.003025	-0.000216	28.140009	-76.894651	69.780609	0.078366	0.212770	0.973955	-0.986215	-0.126274	0.106938	0.145739	-0.968909	0.199941
13022		9.356344	1.469865	2.338397	-0.376980	-0.486923	-0.076654				-0.515885	-0.624776	-0.026629				-0.683838	0.009521	-0.697021	0.093492	0.014747	0.023638	0.999992	-0.002579	-0.003124	-0.000133	28.643097	-77.205149	68.942891	0.079571	0.206672	0.975169	-0.986971	-0.120906	0.106158	0.139844	-0.970911	0.194359
13023		9.478063	1.223594	2.184986	-0.150955	-0.339596	-0.016432				-0.553425	-0.654703	0.006426				-0.684082	0.011719	-0.697266	0.094708	0.012300	0.022126	0.999991	-0.002767	-0.003274	0.000032	29.115854	-77.540662	68.125113	0.080383	0.200213	0.976449	-0.987755	-0.115408	0.104977	0.133708	-0.972931	0.188484
13024		9.451991	1.086568	2.105833	-0.036005	-0.312050	-0.073268				-0.571393	-0.679324	0.035050				-0.690918	0.013916	-0.694824	0.094446	0.010943	0.021348	0.999990	-0.002857	-0.003397	0.000175	29.584888	-77.892557	67.291816	0.080970	0.193487	0.977756	-0.988567	-0.109602	0.103554	0.127201	-0.974962	0.182400
13025		9.561731	1.051195	1.882270	-0.029676	-0.130790	-0.011853				-0.598669	-0.675996	0.035579				-0.681885	0.016113	-0.690430	0.095551	0.010586	0.019114	0.999990	-0.002993	-0.003380	0.000178	30.065962	-78.243966	66.441200	0.081435	0.186763	0.979024	-0.989357	-0.103694	0.102075	0.120583	-0.976917	0.176331
13026		9.610147	1.203215	1.879052	-0.185937	-0.195097	0.049389				-0.618363	-0.669650	0.043796				-0.695557	0.018311	-0.683594	0.096035	0.012112	0.019075	0.999990	-0.003092	-0.003348	0.000219	30.551863	-78.590602	65.565313	0.081829	0.180100	0.980239	-0.990151	-0.097417	0.100555	0.113602	-0.978812	0.170355
13027		9.607346	1.261845	1.863589	-0.257010	-0.248453	0.048255				-0.628955	-0.713332	0.051556				-0.691406	0.027100	-0.679199	0.096003	0.012702	0.018939	0.999989	-0.003145	-0.003567	0.000258	31.116265	-78.961924	64.614204	0.082082	0.172974	0.981500	-0.990904	-0.091212	0.098943	0.106639	-0.980694	0.163914
13028		9.623828	1.329390	1.743040	-0.346748	-0.196707	0.049578				-0.650896	-0.709990	0.052538				-0.702637	0.027100	-0.676758	0.096172	0.013377	0.017728	0.999988	-0.003254	-0.003550	0.000263	31.717040	-79.327465	63.604519	0.082331	0.165888	0.982702	-0.991647	-0.084599	0.097362	0.099287	-0.982509	0.157537
13029		9.507067	1.290669	1.677651	-0.336219	-0.209453	-0.080912				-0.657117	-0.676280	0.050342				-0.700684	0.035889	-0.674805	0.095010	0.012986	0.017055	0.999989	-0.003286	-0.003381	0.000252	32.314992	-79.676521	62.605187	0.082456	0.159109	0.983812	-0.992333	-0.078084	0.095798	0.092063	-0.984168	0.151450
13030		9.529215	1.244973	1.609661	-0.306675	-0.193159	-0.075374				-0.654608	-0.658523	0.046972				-0.707520	0.038086	-0.674805	0.095236	0.012525	0.016369	0.999989	-0.003273	-0.003293	0.000235	32.951940	-80.011407	61.558833	0.082608	0.152518	0.984842	-0.992976	-0.071397	0.094347	0.084704	-0.985718	0.145548
13031		9.622386	1.174603	1.476586	-0.251453	-0.099971	-0.010809				-0.652978	-0.647780	0.044004				-0.709961	0.038086	-0.665527	0.096173	0.011816	0.015039	0.999989	-0.003265	-0.003239	0.000220	33.631555	-80.340680	60.481134	0.082672	0.146009	0.985823	-0.993556	-0.064886	0.092930	0.077534	-0.987153	0.139704
13032		9.718147	1.062813	1.308906	-0.155008	0.029475	0.049362				-0.637743	-0.648040	0.038796				-0.714600	0.042480	-0.663574	0.097136	0.010689	0.013370	0.999990	-0.003189	-0.003240	0.000194	34.401234	-80.663448	59.312045	0.082798	0.139514	0.986752	-0.994081	-0.058327	0.091659	0.070342	-0.988501	0.133859
13033		9.853932	1.016817	1.204757	-0.114492	0.095959	0.165426				-0.637372	-0.634370	0.042399				-0.718994	0.042480	-0.658691	0.098498	0.010228	0.012328	0.999990	-0.003187	-0.003172	0.000212	35.196738	-80.980939	58.128045	0.082774	0.133128	0.987636	-0.994554	-0.051944	0.090356	0.063331	-0.989737	0.128103
13034		9.815917	1.013278	1.097731	-0.129615	0.139608	0.114417				-0.618914	-0.632869	0.046202				-0.716797	0.044678	-0.656494	0.098121	0.010190	0.011256	0.999990	-0.003095	-0.003164	0.000231	36.063666	-81.293608	56.873510	0.082723	0.126768	0.988477	-0.994979	-0.045560	0.089110	0.056331	-0.990886	0.122363
13035		9.863036	1.038332	1.036013	-0.163522	0.148942	0.156353				-0.614548	-0.613222	0.054403				-0.721924	0.055664	-0.652344	0.098595	0.010443	0.010630	0.999991	-0.003073	-0.003066	0.000272	36.936436	-81.599706	55.626611	0.082479	0.120578	0.989272	-0.995360	-0.039397	0.087789	0.049560	-0.991922	0.116769
